timestamp,open,high,low,close,volume
2024-12-02,236.79000000,238.20000000,220.00000000,225.72000000,5868060.27500000
2024-12-03,225.73000000,239.60000000,215.00000000,233.92000000,6918604.72800000
2024-12-04,233.92000000,241.00000000,224.67000000,229.15000000,4966864.20500000
2024-12-05,229.15000000,244.77000000,222.95000000,235.84000000,7391549.99300000
2024-12-06,235.84000000,247.00000000,230.92000000,236.87000000,5136553.82700000
2024-12-07,236.87000000,243.61000000,234.12000000,238.14000000,2933621.43800000
2024-12-08,238.14000000,241.51000000,233.22000000,237.02000000,2222837.55100000
2024-12-09,237.02000000,237.28000000,203.00000000,216.63000000,7391583.70800000
2024-12-10,216.62000000,221.06000000,203.21000000,213.60000000,7018707.73000000
2024-12-11,213.60000000,230.65000000,211.51000000,227.29000000,4688484.80800000
2024-12-12,227.29000000,234.69000000,225.67000000,226.96000000,3559104.06700000
2024-12-13,226.95000000,228.44000000,220.60000000,224.79000000,2889526.77100000
2024-12-14,224.79000000,227.51000000,215.13000000,219.93000000,2155654.47100000
2024-12-15,219.94000000,225.50000000,215.68000000,224.27000000,2130908.00900000
2024-12-16,224.26000000,227.56000000,213.26000000,216.19000000,3863409.20100000
2024-12-17,216.19000000,228.95000000,211.36000000,223.15000000,5177736.74800000
2024-12-18,223.16000000,226.04000000,204.80000000,206.53000000,5565926.56300000
2024-12-19,206.53000000,212.14000000,187.00000000,193.81000000,7402649.88600000
2024-12-20,193.82000000,199.81000000,175.26000000,194.48000000,9793383.66800000
2024-12-21,194.48000000,201.98000000,178.30000000,181.45000000,5243572.61700000
2024-12-22,181.46000000,187.87000000,176.88000000,180.52000000,3573368.97200000
2024-12-23,180.53000000,193.48000000,176.48000000,190.11000000,4217664.03000000
2024-12-24,190.12000000,199.00000000,186.13000000,197.09000000,2709577.67200000
2024-12-25,197.09000000,201.85000000,195.00000000,197.44000000,1958644.48700000
2024-12-26,197.45000000,199.71000000,186.54000000,188.46000000,2045566.10000000
2024-12-27,188.46000000,194.39000000,182.74000000,184.22000000,1946509.64500000
2024-12-28,184.22000000,196.10000000,183.82000000,195.50000000,1494847.86700000
2024-12-29,195.50000000,197.71000000,188.57000000,189.94000000,1560190.01900000
2024-12-30,189.94000000,196.47000000,185.89000000,191.38000000,2415985.48800000
2024-12-31,191.37000000,199.27000000,188.04000000,189.31000000,2461978.26200000
2025-01-01,189.31000000,195.33000000,188.00000000,194.28000000,1655160.10200000
2025-01-02,194.28000000,210.48000000,193.43000000,208.31000000,3224923.98200000
2025-01-03,208.30000000,219.83000000,205.63000000,217.99000000,3251086.55600000
2025-01-04,218.00000000,218.18000000,213.54000000,216.67000000,1943711.39000000
2025-01-05,216.67000000,219.05000000,211.46000000,213.41000000,2101040.54500000
2025-01-06,213.41000000,223.18000000,211.56000000,218.22000000,2855362.85800000
2025-01-07,218.22000000,219.11000000,201.80000000,202.17000000,3742298.28400000
2025-01-08,202.17000000,203.28000000,188.34000000,197.48000000,4446830.23000000
2025-01-09,197.48000000,199.06000000,182.00000000,184.95000000,3607147.19300000
2025-01-10,184.96000000,193.02000000,183.51000000,187.68000000,3642892.08200000
2025-01-11,187.69000000,191.91000000,184.01000000,188.09000000,2204486.05600000
2025-01-12,188.09000000,191.00000000,185.17000000,188.51000000,1330917.13500000
2025-01-13,188.50000000,191.99000000,168.88000000,182.87000000,5669925.61300000
2025-01-14,182.86000000,190.11000000,181.88000000,187.57000000,2737355.06400000
2025-01-15,187.57000000,206.04000000,185.84000000,205.86000000,3768610.58000000
2025-01-16,205.86000000,217.14000000,198.47000000,211.14000000,5710255.65700000
2025-01-17,211.15000000,222.11000000,209.84000000,219.51000000,4384472.83800000
2025-01-18,219.52000000,270.67000000,217.29000000,261.97000000,19971981.58000000
2025-01-19,261.97000000,295.83000000,236.68000000,252.42000000,25051667.60000000
2025-01-20,252.40000000,273.29000000,229.44000000,242.19000000,16879575.56100000
2025-01-21,242.18000000,260.06000000,230.00000000,250.33000000,7882737.25700000
2025-01-22,250.33000000,272.03000000,248.43000000,257.36000000,6223427.61600000
2025-01-23,257.37000000,258.48000000,242.19000000,253.11000000,6802762.72300000
2025-01-24,253.12000000,270.18000000,247.18000000,253.37000000,5214294.56900000
2025-01-25,253.36000000,260.78000000,246.33000000,256.41000000,3703989.30100000
2025-01-26,256.40000000,260.16000000,240.32000000,240.50000000,3028015.52400000
2025-01-27,240.49000000,242.68000000,220.89000000,234.89000000,8916620.84200000
2025-01-28,234.90000000,244.00000000,225.01000000,227.06000000,3483450.08700000
2025-01-29,227.06000000,238.49000000,222.63000000,228.16000000,3844193.83800000
2025-01-30,228.16000000,244.70000000,226.84000000,238.31000000,3341265.97300000
2025-01-31,238.30000000,241.82000000,228.24000000,231.77000000,2942165.56700000
2025-02-01,231.77000000,236.46000000,212.74000000,213.03000000,2849748.65000000
2025-02-02,213.03000000,218.90000000,192.31000000,203.51000000,7255500.33300000
2025-02-03,203.52000000,218.70000000,175.89000000,216.28000000,12836970.26500000
2025-02-04,216.27000000,219.97000000,201.87000000,206.64000000,6024194.38700000
2025-02-05,206.64000000,209.39000000,195.14000000,196.12000000,3154802.03700000
2025-02-06,196.12000000,203.98000000,187.39000000,189.54000000,3444767.14700000
2025-02-07,189.53000000,203.42000000,188.12000000,191.99000000,3925596.77300000
2025-02-08,192.00000000,200.88000000,189.81000000,199.32000000,1967596.75200000
2025-02-09,199.32000000,207.37000000,193.53000000,200.47000000,2879138.46000000
2025-02-10,200.47000000,209.05000000,195.85000000,200.47000000,4040840.54800000
2025-02-11,200.47000000,206.18000000,195.12000000,197.96000000,3930238.33500000
2025-02-12,197.95000000,198.56000000,188.48000000,196.78000000,3898533.32100000
2025-02-13,196.78000000,198.47000000,188.78000000,194.25000000,2427771.87600000
2025-02-14,194.24000000,205.34000000,194.11000000,199.39000000,3727686.06300000
2025-02-15,199.40000000,200.27000000,192.61000000,194.48000000,1633300.39900000
2025-02-16,194.47000000,196.24000000,186.30000000,188.27000000,2009380.86200000
2025-02-17,188.26000000,189.72000000,174.63000000,177.53000000,4287573.73000000
2025-02-18,177.53000000,179.09000000,160.88000000,169.32000000,6319186.16600000
2025-02-19,169.32000000,174.30000000,163.75000000,168.93000000,3478319.26200000
2025-02-20,168.94000000,176.65000000,167.66000000,176.00000000,2938753.33500000
2025-02-21,176.00000000,180.52000000,167.15000000,168.94000000,4103682.85700000
2025-02-22,168.94000000,174.68000000,168.07000000,172.07000000,1886813.45700000
2025-02-23,172.07000000,173.07000000,166.42000000,167.94000000,1488310.75900000
2025-02-24,167.94000000,169.69000000,138.00000000,141.81000000,7997237.91500000
2025-02-25,141.81000000,147.09000000,131.91000000,144.33000000,11747010.14500000
2025-02-26,144.33000000,145.19000000,130.65000000,135.32000000,5368401.05900000
2025-02-27,135.33000000,142.90000000,134.71000000,137.68000000,4322990.45900000
2025-02-28,137.68000000,148.72000000,125.55000000,148.18000000,10039960.61300000
2025-03-01,148.18000000,151.25000000,138.57000000,143.66000000,4151855.75800000
2025-03-02,143.66000000,179.85000000,140.04000000,178.71000000,13474639.84600000
2025-03-03,178.72000000,179.47000000,139.21000000,142.16000000,11096202.04000000
2025-03-04,142.16000000,147.00000000,130.66000000,144.79000000,10389598.33400000
2025-03-05,144.80000000,149.73000000,140.18000000,146.28000000,4895520.58500000
2025-03-06,146.27000000,152.90000000,142.44000000,143.31000000,4451879.66100000
2025-03-07,143.30000000,150.88000000,135.04000000,139.39000000,7267412.77100000
2025-03-08,139.39000000,141.09000000,135.29000000,137.01000000,2135751.39300000
2025-03-09,137.01000000,139.88000000,125.41000000,126.51000000,3909495.65200000
2025-03-10,126.52000000,131.57000000,115.47000000,118.32000000,6654109.33100000
2025-03-11,118.32000000,128.43000000,112.00000000,125.35000000,6435277.86300000
2025-03-12,125.35000000,131.33000000,121.22000000,126.62000000,4410502.14000000
2025-03-13,126.61000000,128.76000000,120.76000000,123.37000000,2824584.96100000
2025-03-14,123.36000000,136.03000000,122.98000000,133.54000000,3607725.49200000
2025-03-15,133.53000000,136.53000000,132.44000000,135.86000000,1918077.49000000
2025-03-16,135.86000000,136.71000000,125.21000000,126.13000000,2764260.89200000
2025-03-17,126.13000000,130.64000000,125.55000000,128.01000000,2707611.09400000
2025-03-18,128.01000000,128.19000000,121.76000000,125.33000000,3181789.69900000
2025-03-19,125.33000000,136.08000000,124.20000000,135.33000000,4170497.99100000
2025-03-20,135.33000000,136.12000000,126.65000000,127.60000000,2593287.98600000
2025-03-21,127.60000000,130.18000000,124.81000000,128.48000000,2400422.34800000
2025-03-22,128.47000000,131.84000000,127.80000000,128.51000000,1498168.19600000
2025-03-23,128.50000000,134.06000000,128.21000000,132.84000000,1763485.98600000
2025-03-24,132.85000000,144.96000000,132.04000000,141.01000000,4554131.64500000
2025-03-25,141.01000000,147.48000000,138.17000000,143.64000000,3529958.67000000
2025-03-26,143.64000000,145.49000000,135.89000000,137.34000000,3099523.28700000
2025-03-27,137.35000000,140.22000000,135.63000000,138.43000000,2466162.68300000
2025-03-28,138.44000000,139.05000000,127.69000000,129.49000000,3892191.36500000
2025-03-29,129.50000000,130.54000000,122.68000000,124.58000000,2610065.51500000
2025-03-30,124.58000000,127.08000000,123.00000000,124.82000000,1743775.29600000
2025-03-31,124.83000000,127.81000000,122.75000000,124.54000000,3730628.85300000
2025-04-01,124.53000000,130.55000000,123.74000000,126.67000000,3554277.84800000
2025-04-02,126.68000000,136.21000000,117.00000000,117.42000000,6288908.68000000
2025-04-03,117.42000000,120.94000000,112.24000000,117.17000000,5854867.27800000
2025-04-04,117.17000000,124.00000000,113.25000000,122.79000000,5721072.32000000
2025-04-05,122.80000000,122.85000000,117.15000000,120.32000000,1784381.30000000
2025-04-06,120.33000000,121.13000000,103.81000000,105.91000000,4934346.98500000
2025-04-07,105.90000000,113.00000000,95.26000000,106.99000000,12630664.99300000
2025-04-08,106.98000000,112.58000000,102.96000000,105.40000000,5839129.78200000
2025-04-09,105.40000000,121.00000000,101.26000000,119.05000000,9334586.13900000
2025-04-10,119.05000000,119.30000000,108.21000000,112.81000000,5566324.62900000
2025-04-11,112.80000000,122.65000000,112.16000000,121.41000000,4344066.88900000
2025-04-12,121.41000000,134.11000000,119.41000000,132.24000000,4620265.85500000
2025-04-13,132.24000000,133.96000000,125.32000000,128.38000000,4054370.60300000
2025-04-14,128.38000000,136.13000000,127.98000000,129.42000000,4150251.45000000
2025-04-15,129.41000000,134.45000000,125.82000000,126.11000000,3431482.49700000
2025-04-16,126.10000000,133.91000000,123.49000000,131.33000000,5320768.99400000
2025-04-17,131.33000000,136.20000000,129.50000000,134.83000000,3817459.71800000
2025-04-18,134.84000000,136.02000000,132.47000000,134.04000000,2556341.87400000
2025-04-19,134.05000000,140.50000000,133.58000000,139.87000000,2816038.06800000
2025-04-20,139.86000000,141.96000000,135.64000000,137.86000000,3498098.61500000
2025-04-21,137.86000000,143.25000000,133.82000000,136.56000000,4657400.50300000
2025-04-22,136.57000000,150.23000000,134.68000000,148.79000000,5078409.53600000
2025-04-23,148.78000000,154.21000000,147.13000000,151.10000000,4801378.47000000
2025-04-24,151.10000000,152.90000000,144.87000000,152.55000000,3535860.48400000
2025-04-25,152.55000000,157.00000000,149.87000000,150.82000000,4226767.97300000
2025-04-26,150.82000000,153.17000000,147.75000000,149.21000000,1766805.88000000
2025-04-27,149.22000000,150.41000000,145.51000000,147.98000000,1599977.89100000
2025-04-28,147.97000000,153.40000000,144.63000000,147.84000000,3507950.44500000
2025-04-29,147.84000000,150.39000000,145.00000000,146.31000000,2498992.49200000
2025-04-30,146.30000000,148.67000000,140.32000000,147.54000000,2780816.36300000
2025-05-01,147.54000000,153.99000000,147.54000000,150.85000000,3037281.45400000
2025-05-02,150.85000000,151.91000000,147.30000000,148.05000000,2216263.07300000
2025-05-03,148.04000000,149.05000000,145.82000000,146.71000000,1406583.56000000
2025-05-04,146.71000000,147.81000000,143.50000000,143.95000000,1613358.55300000
2025-05-05,143.94000000,147.73000000,142.50000000,146.72000000,2030995.80100000
2025-05-06,146.72000000,147.23000000,141.41000000,146.88000000,2352310.93500000
2025-05-07,146.89000000,149.54000000,144.68000000,147.32000000,2440566.28400000
2025-05-08,147.32000000,164.60000000,147.08000000,164.46000000,6040622.61800000
2025-05-09,164.46000000,176.15000000,161.07000000,172.78000000,6318574.64900000
2025-05-10,172.77000000,178.98000000,168.72000000,177.89000000,3339701.17900000
2025-05-11,177.89000000,180.26000000,169.35000000,173.19000000,3210729.52000000
2025-05-12,173.20000000,181.46000000,168.31000000,174.22000000,6245732.97700000
2025-05-13,174.22000000,184.83000000,166.18000000,183.75000000,4587043.39800000
2025-05-14,183.75000000,184.88000000,173.23000000,176.64000000,3619155.25300000
2025-05-15,176.63000000,178.33000000,166.70000000,169.16000000,3546037.72400000
2025-05-16,169.16000000,174.21000000,166.36000000,167.40000000,2766386.67100000
2025-05-17,167.40000000,169.99000000,164.01000000,165.94000000,2262121.70600000
2025-05-18,165.94000000,176.77000000,164.54000000,173.30000000,3194610.93600000
2025-05-19,173.30000000,173.94000000,159.44000000,166.86000000,4076352.74400000
2025-05-20,166.87000000,173.11000000,164.51000000,168.59000000,3135420.42600000
2025-05-21,168.59000000,175.99000000,165.51000000,173.53000000,4400610.40000000
2025-05-22,173.54000000,180.87000000,172.59000000,179.68000000,3608222.86200000
2025-05-23,179.68000000,187.71000000,173.23000000,174.01000000,6112910.77600000
2025-05-24,174.00000000,178.33000000,172.50000000,175.87000000,2317965.02100000
2025-05-25,175.87000000,176.88000000,169.14000000,175.74000000,2530363.85900000
2025-05-26,175.75000000,179.02000000,173.48000000,174.91000000,2214724.79600000
2025-05-27,174.92000000,179.41000000,171.24000000,176.71000000,2568509.36800000
2025-05-28,176.72000000,177.45000000,168.92000000,172.21000000,2534660.87700000
2025-05-29,172.22000000,175.34000000,165.96000000,166.71000000,2641789.96800000
2025-05-30,166.71000000,167.51000000,155.22000000,156.20000000,3770279.51200000
2025-05-31,156.20000000,158.01000000,152.14000000,156.45000000,2352257.75200000
2025-06-01,156.45000000,157.92000000,150.59000000,157.68000000,2042131.04100000
2025-06-02,157.68000000,158.93000000,151.67000000,156.83000000,2502052.19100000
2025-06-03,156.83000000,163.64000000,154.14000000,155.19000000,2849585.14500000
2025-06-04,155.19000000,157.97000000,152.94000000,153.26000000,1990646.42400000
2025-06-05,153.27000000,154.61000000,141.53000000,144.29000000,4258041.07500000
2025-06-06,144.28000000,152.39000000,144.11000000,147.83000000,2167791.11400000
2025-06-07,147.82000000,152.84000000,146.84000000,150.06000000,1408204.61500000
2025-06-08,150.07000000,155.30000000,147.88000000,152.45000000,1564000.36600000
2025-06-09,152.45000000,161.73000000,149.58000000,161.16000000,3079728.26500000
2025-06-10,161.16000000,165.67000000,156.32000000,165.12000000,3589559.16300000
2025-06-11,165.12000000,168.36000000,159.21000000,160.97000000,4019424.99900000
2025-06-12,160.98000000,161.28000000,152.02000000,152.32000000,2883476.68500000
2025-06-13,152.32000000,152.59000000,140.21000000,148.60000000,5339782.78300000
2025-06-14,148.60000000,148.70000000,141.97000000,144.64000000,1679994.75100000
2025-06-15,144.65000000,153.54000000,144.22000000,152.97000000,2831999.61600000
2025-06-16,152.97000000,158.80000000,150.30000000,150.72000000,3573196.78500000
2025-06-17,150.73000000,154.33000000,145.61000000,147.57000000,3395648.85900000
2025-06-18,147.58000000,149.28000000,143.65000000,146.34000000,2800908.98000000
2025-06-19,146.35000000,147.90000000,142.92000000,147.04000000,2285335.72900000
2025-06-20,147.04000000,148.81000000,135.69000000,140.11000000,3393327.20900000
2025-06-21,140.11000000,142.60000000,130.90000000,135.43000000,2826424.14300000
2025-06-22,135.43000000,137.62000000,126.00000000,131.71000000,4252120.02300000
2025-06-23,131.71000000,137.50000000,130.68000000,132.05000000,2435253.08700000
